campaign_id,audience,impressions
30ad4b62-0332-4c10-b99d-02428107fc40,ID_pink,247
dbc04205-957f-4351-941e-3f4bf6ec81ba,NY_red,912
77735a0c-1810-45e9-bd3f-28941d7f3661,DE_green,533
8f0bd8ed-f62e-4925-a27b-438076c2e78d,OH_red,270
aacacd52-21dd-4434-9cc4-596e1718a9f9,MI_pink,22
fe8ebc39-2d4b-4e6b-add2-8f6092f11d2b,CA_red,351
15ae6e51-b076-4e68-b0c5-7fa5372f9fe2,MN_green,395
e51592ee-32aa-444b-bf80-693e81f61bff,WY_green,386
0283c365-4960-432f-b909-ff37ee855fc7,CO_red,973
0c25b786-d54d-43cf-9551-7916c1f58440,IL_green,494
2396ad70-b9bf-41d1-a06d-27fce36cc835,SC_white,88
8d4f7c32-9a6d-4169-b3a6-8ff39788b1f0,MN_purple,657
fb848129-b78c-43f3-bc45-2d8c5e1ea7cb,ME_brown,868
8677aea5-b187-4ee1-be4b-fad6a787052c,WY_pink,164
1f32e14e-4446-451f-9e26-7430676c11e9,CA_purple,162
e65bd20b-8c9e-4acd-8d98-c9cddf0c64d8,NM_green,711
3b4472e1-ef5e-4d06-a81a-e19f44b94bb6,OR_orange,815
d08f0e5b-4ba3-45b4-bff1-520d7591c35e,ND_brown,685
61bd8e82-8712-4e2f-8e0a-25f0be68c613,RI_black,453
9a501ddc-d2c0-4138-af62-eb2c447481ef,AR_purple,327
f60dc605-f56f-4746-a764-ea2abb416e43,TN_green,507
904ab3a3-02fe-416b-8b48-99a0eff5bbbc,TX_orange,734
120c85ca-d591-49df-8c46-8c3447d3324c,MT_brown,411
d20e6266-e55f-46b8-9d53-f4f287eaf86e,CO_orange,614
2c140c95-f253-4b07-90ff-52d2033fb5f0,SC_blue,668
5e483443-d202-49cb-a260-d3fb901f35d1,TN_orange,324
db28e82d-955e-4279-8e14-479c7a87e5f4,SC_brown,243
35785c31-dc95-4847-bddb-e88be8ea6d76,MA_red,67
81889285-556f-4480-9899-96dea9ef2325,WV_brown,715
9462724d-72c2-4c1f-838a-4981768f5ca8,NJ_pink,273
1c872c03-0ee8-4b89-b972-d52fb36713ed,LA_blue,641
978a3c32-d382-4c42-8284-37f0eb0337df,OK_red,338
38809ecc-0662-4781-9f6b-2e2e23d72b14,NH_pink,684
33896ca1-dd27-414b-8d3e-c0da01d88eab,FL_blue,89
87c7151e-33e2-46f1-922e-28339733e04a,MI_red,812
b2b61fd3-d1ed-4585-8335-5dbea0839d67,MS_red,375
9b6d9080-897d-4215-8b1c-1ab041770eb2,IN_red,643
e73ce629-b664-483d-ae51-7f73cb4f435b,NV_red,290
ecac957b-669d-47bc-a509-0b6b10f6fe5e,ND_white,589
7f61162f-138a-4426-b512-e167423b512d,PA_white,162
20e4d250-6e11-4273-9e68-ac5f0ce30768,WA_black,866
b73f29d5-e43c-405e-a8ae-f5e0d989d8eb,AR_white,191
0add93cb-89ed-49ca-ad6f-95eabee4ed9b,ME_pink,942
e585b756-f01b-4a11-95a8-2e639e193a17,VA_white,102
68eb21e8-586f-4f3b-9bad-79fdc3dafe0c,NM_white,486
a592b768-acb8-4cc2-8865-ed26160a8c4d,LA_orange,154
238713c4-226c-4fcb-99bf-e0d6e98dec6b,DC_green,809
eb425f8c-e77f-44dd-906b-d1db8f4db0e4,OK_green,281
1e102af5-52d7-4dc3-8adc-7e9437709665,OK_white,126
b34a5488-02cf-4ad0-a0ea-dce123ca543b,OK_purple,206
5782dcc8-6e78-44f1-819c-82600e66a4bf,TN_orange,77
c804b67f-52be-44d6-a85c-aa4413748421,KY_brown,965
295469e6-e515-4da7-968f-dc2814c3ee37,NC_blue,898
e24f5d44-6ad1-4957-93b2-50798e5c012a,ND_blue,744
d9243903-1ff3-4d72-ac4c-dcad0df304e3,TN_green,551
977428bc-6fb5-4a64-8ff7-348b14a53895,MD_red,109
ee4a22cc-7d23-4e59-b840-1862767ca397,NH_pink,975
29aa3fc7-cbd6-4ad6-91bf-463f16431937,ME_white,931
8a96c69d-2792-4aaa-afa4-0b7a0ef81b94,NV_blue,102
dab7c119-270e-46fa-bb20-64f747ddda8d,IA_blue,994
6c323350-ce87-4eea-a8e9-e042b3f597d6,VA_white,477
52684257-4e67-48f9-bacd-c08c9144dd6d,WY_white,339
b8537e00-c03b-4950-9532-b5c30265fad2,WI_pink,652
d5400d40-a7c3-45ce-82cf-aa00857b75b6,AZ_black,353
8a746410-81e9-4a6d-8c28-2d842eb0bcd7,TN_pink,417
b185e14f-d62f-4235-9a7e-8c690ca86f92,MI_black,143
4b12ae4d-1b4c-4714-8fda-dc56179adee6,SD_orange,826
ac7aa3ed-c33f-4ffb-b772-970d122f0aaf,TN_purple,590
c29486c7-3b1a-43e6-92ba-7575d2301208,MD_black,432
e6aa7675-5225-42c5-a2a0-34be62c62dbd,CT_orange,388
3729f3e7-1c0c-4b37-835e-72f0570fe376,MO_white,455
8f5efcc1-2377-4696-8b8e-59a8fd467493,WV_red,56
242737c6-2205-4892-bf79-96dc50062518,AK_brown,39
e92c0f88-750c-4813-8dd7-8d6384fa7229,WA_blue,939
b04db41f-d3d5-4c2b-9e24-ba218aa83837,VT_green,574
8fcdb5ea-3d86-451e-ad71-f16143afd254,NV_red,884
25de0bde-f1b9-4c58-b87b-9e34fab931cd,MO_green,908
88fc746e-84ca-4217-b570-a267ee1bb826,DE_green,725
25905bc2-4b95-4e66-8148-1f0e3a57c74c,IL_white,315
50029bbc-c461-4a0a-bdb6-4d8f8bff7e87,WI_blue,675
218c32ba-d18e-4ea2-afd2-262ae9475377,IL_orange,620
4ca26742-8947-4a81-bf58-d3f26006fa65,FL_brown,626
43c64555-17e1-4f09-8f02-5f65d82351f0,ID_black,845
0d7ff34d-0651-4a90-bad6-1047fa37caa9,OH_black,27
a6eed8de-2f40-46e7-9c01-c20956490c65,TN_red,895
ba24b903-0d94-4f64-aba2-5fe188ccdbb0,NV_white,163
03831239-4db7-466f-a9c3-259fd7872270,SD_orange,252
81f3af80-c935-4c07-aef9-e236d11f1472,CA_black,412
ddf82438-eb25-473c-8ee3-eb79c0089d25,SD_orange,245
52a2bbe5-1673-4e1d-884b-f1d648d38c42,UT_blue,787
f405692b-24df-48ca-b387-f52d47602ace,WV_orange,632
7fa99cb9-eeb0-4950-8739-abf90657c9f2,MT_red,700
a73b5881-8c19-4660-bb38-ad1df81e21c9,UT_red,334
92b31cd1-4e16-4967-8e9b-6c7905fb87c4,KY_green,970
1a847e23-bece-4072-9a7b-3991a91956d3,GA_blue,574
828cac43-4ed4-4daf-a829-6e40e7b26bd5,VT_purple,238
4c26a8bb-0887-4538-a29d-232678b793b7,DC_brown,804
8366921a-94f6-4527-afae-9d195466336d,RI_red,168
44be2c9c-d41d-4d84-8a24-5600946d8749,IA_black,263
845c51d0-7838-4094-888c-b3643aaf126f,WV_orange,961
aa5ccabf-aa77-4d73-8b8e-79c762ba041f,WV_purple,115
a2076d2a-fc05-4096-b750-3088ed83e4f3,NM_black,12
b0bcc686-1d16-40f3-8ce8-2278c9621ba2,MS_orange,949
b34056cf-1311-44d2-bb39-976fd6051c42,UT_white,39
b4ccb8d8-1d1b-4516-8b78-799ba3371917,AK_pink,822
fe967146-0c16-49bc-bd08-d26e12ea32f4,NJ_blue,467
b8090bf4-4f99-4845-ad32-6d20169e782c,MO_red,932
ae1a0ce6-f4f1-44f2-9baf-c26f59a3f43c,NH_pink,107
8dcc2e98-0144-4fb2-ba70-c45053aa45de,AZ_black,147
2dfeb4a3-5029-4446-877d-8dce999369d1,TN_purple,190
b9136e24-2333-4685-9412-591ec787186a,TN_orange,152
b42639fd-0779-4fa7-8336-fafe8f024e10,OH_white,969
ab2cff31-82b5-4197-909c-0a02e687bafa,LA_pink,330
e9bed6d4-6310-45af-b6b8-41d4b38ed615,KY_green,666
8d710207-08e1-4e42-9e9b-e48634a7b0fd,ND_black,788
4cec8812-8979-438d-aa6f-799906a427ad,KS_orange,306
68f0362f-adec-40d1-b9fc-a63115c3d541,HI_red,253
d8e52f68-ca24-42f6-a68c-0a544667a96b,NM_green,733
f0a0591f-7265-4a91-9aad-d03b248eb2e7,LA_blue,691
57489b02-f379-4efc-ad9e-75d88ba710b5,WI_green,711
f3c8fec2-f9e1-4895-9b1f-82f99d25921e,ME_brown,598
1b72a6bc-0377-4219-bd06-c47e36c6bb1d,WA_brown,478
d19f91c5-4c04-4ec7-b46d-5293e4225efc,GA_black,209
5d24a514-846f-48fc-b7f5-fa625bccc51d,MI_pink,135
3da2480f-e25d-41ee-a6bd-5123886087ef,NC_purple,750
c2735e13-931d-4466-9754-fcbdcf95790e,IN_white,209
ad375677-52ed-4829-908c-8ba87c910ba2,MD_blue,123
c5617c15-039e-4143-bd27-22d8320e55eb,HI_purple,677
b0201164-fbe9-4195-aeb7-14c2d9cd4d02,WY_orange,81
aaaffa51-bc51-42fb-8e36-0f4de79dd76a,PA_red,582
0474c788-27db-478f-b9b4-ea1287bb6eeb,IN_red,31
9015383a-b33c-4858-9367-69bcbc00ee64,MD_pink,746
1e650b32-06ef-4a0e-8cb4-5ab9a9efe534,SD_red,176
7fd3cff1-972f-4cb1-8deb-376fca53bd36,VT_green,840
fb3ed447-7da4-492f-a8aa-5c3a3a461748,IN_brown,507
1904ef77-a2fb-4dc4-bff0-f1841ba978a2,NM_black,693
8ced3f68-6364-4946-a276-dd5ad12a1d7c,MD_orange,78
ad37a5cf-6c12-49d5-b955-892372b49817,TN_white,674
5f941a3f-4f4c-4cc9-a638-a8a36ac5fb0c,MS_red,825
5a632d03-104e-4a30-9b47-8d3d7be8382c,WA_green,401
5a4a4dec-5d6b-4e1c-9e93-fdbf064cdb57,SD_black,303
fb97ead2-083d-4b01-8bc9-bb0201a67a0a,NM_red,28
88b81019-4ac3-4a83-973e-d3d0077787e4,FL_black,501
c48eae0a-068f-45a8-a5a1-c6af25824408,MA_brown,31
aa4786ab-7e0e-4bf0-b938-e29906726da8,ME_red,892
f55f96ac-5a34-477f-96c3-a451637db765,MN_pink,233
4e6d8acd-4e64-45f9-98af-121b19c678ba,RI_green,190
4563bde8-adbc-4e44-8074-a70d55edcafd,NM_blue,137
6c93b366-c87c-423b-b6e8-d19041ecd15f,TN_black,245
ad6181a7-aa4f-4b4e-a495-07b21191ff65,VT_red,907
e43b3476-e3bc-4179-8c74-7f3ed13dc5ca,OK_orange,116
31e61387-eb0f-464d-90d5-07ffe74adde3,NV_blue,978
9f117a6f-6cfb-4959-8baa-71c8c6d59e91,MT_white,98
13f9da6c-96b9-4130-8a35-a01f3dfd08e6,ID_black,386
0e40583d-0280-459f-9272-449e4a7066b2,OH_blue,673
a84736f3-f6e8-49d0-b5f2-3cd8c4e07121,CO_red,974
136876d6-fb0d-4c39-8c10-4a92c5a5472f,MO_green,425
664aa60a-0925-448b-b191-e6214fde70a9,IA_black,161
ef9c72ed-430b-4b25-817c-69da46c7268f,VA_pink,722
b35fc0d8-b483-4396-8a12-7cdce488282a,WA_orange,218
c2244aed-df92-4999-9c38-c2212c1ec55f,PA_blue,187
b6d15e4d-4a94-40fb-a208-0867561a48bb,TN_purple,275
1ad24d0b-d3bd-4ae9-b1f3-a1912e06682d,AL_pink,561
3af15062-39ec-476c-9847-dcc4fb3f401a,HI_white,527
4e75ed6b-65a8-4c08-ad9a-00cd55608df0,SD_black,101
635ab955-70e4-4dec-af00-6da2873156f3,AZ_purple,344
cf54ed40-54ae-4a50-99e5-651a34515461,UT_red,927
c501b78b-c2fa-4094-9acf-e3a87013d70f,TN_green,710
b83479d9-ac4b-4404-ad7e-aacc1127773e,FL_white,722
b0840258-6497-483d-afc4-d85031d8c62b,NY_blue,891
353e6ee5-51ee-4372-adb7-09e9b004814d,KS_green,495
26606721-664a-4b7f-b63f-0f1cf4c2bd65,RI_black,54
ed661281-82ed-468c-8422-0f68db1f4542,OR_red,584
6be7e4ef-4f61-4714-8dfc-2ea3a4ad0b07,NM_black,223
bf75720a-8feb-475f-8e83-0ee7d8807bd9,AL_orange,738
9c0fc721-54aa-4c96-a929-ba32fbbede7e,NH_orange,650
0af742cb-03ee-41ab-b4cc-ee2b3bf64291,NH_green,135
a14682a9-c4a7-42c1-adf6-f3efb418b810,WA_black,210
085ba814-d805-4119-b236-bef49d82a51e,CO_white,738
3d6a547a-41f9-4f5e-96ec-5a7ae1abc5b1,KS_black,172
2b5b6bab-bf10-4ab4-819f-4077e12e2daa,NH_green,106
585a1b13-3f99-4aea-9433-b0d227ac3953,UT_red,491
401278c6-1497-4438-bca8-4c82acac863e,MT_green,116
00ea328b-5945-42c9-ad37-7fbe970e7ba4,IA_white,247
e783ff9b-e895-4924-9fa9-4eaa11ea71b5,OH_white,349
26de2008-8aa4-47a4-9b7c-39c7d647415c,CT_brown,840
cf84b761-ab86-4c4e-bdb1-b26dd4f0d891,OH_orange,521
ef18dea4-e69c-4ff0-8f00-39cf398909e6,AZ_red,355
0a84cc08-daf3-4e2a-8188-a5653fc24a71,MT_black,837
ca21139c-2687-4f79-9243-946d42bdf940,VT_orange,447
24caf9a0-c8d7-4eab-ae36-5a851d63c3c3,MT_blue,676
21e661dd-4c72-49b9-9eee-d10a1b812ac1,DC_white,210
45bb53ad-d8d5-4766-be2f-0ed1af2c102d,ID_brown,979
c02b3e39-c6e7-4069-b8ca-1a74a4c6e2bb,OR_pink,31
f4395e32-305d-47d2-8980-98e47077d980,CA_brown,23
f3545598-ccb5-4b54-9cb1-11db4830d8df,MD_orange,815
d0183292-4344-4ea2-990d-6df405e452ab,PA_pink,261
ebb0b352-9c05-4fd3-9080-4d4f426648c5,NV_green,65
22ce9527-d182-4c2c-8a90-9dfc5655f020,NV_blue,53
5c450beb-2438-4464-8097-40e47774d426,NY_brown,613
ed5bb5b5-2ddd-42d5-8e76-ddde6d5bc1bd,IL_red,15
fcb8415d-3eeb-44f9-9ac4-04bc13ff8036,OH_red,990
210570ce-2012-44d9-8688-408decb7df4d,IN_white,874
d90cf833-80ed-4fdf-8109-37f2d1a2ee98,WV_white,788
3aa2843f-c2e8-47ee-ac08-6b73d60a1e6e,MS_black,964
90b7fab2-169f-4f87-b74d-cefe64f16bcc,NM_green,230
182d6264-5053-46b9-8764-71f7fbe2a027,OR_white,329
08298e0f-e05f-4da3-91bc-9badb8d3bfa3,LA_purple,295
cc3e5259-b72a-4814-b3c5-9fe1db35e7bb,GA_black,337
1f9de096-c170-4269-b2b4-fccdc1d2f3c8,MT_white,876
e2b82e0e-6ca3-4215-8b2b-d987f31d62df,HI_blue,472
25f1c4d9-036e-4f54-af14-6365fb1c3634,KY_orange,102
f680bb7c-3ae8-4360-8813-07f4e44e4db9,GA_blue,235
3c6871a6-3905-41d1-ad52-73fa160c45b9,AL_orange,720
7cfb7dcd-9be8-46dc-bd08-c127c71a831f,MA_red,823
0444a547-fb83-4932-86ce-582c204faa77,AK_black,447
50549bc8-9672-45f5-86c6-48e23cd50852,WY_orange,15
b0216726-68a9-4d72-8751-524ad62781c5,NV_red,534
cba254e8-daad-4279-b07a-23cb82e74d76,IL_orange,942
e5c5d024-5ed4-4dc2-8602-2c529092dccc,MO_white,867
2dff09e1-f729-40ce-adbc-867bc70e670a,LA_purple,486
93fed7fb-425b-4892-9dd8-8cc0a40e2880,NY_red,696
f25f9084-5e31-4a28-b06c-d1061a023d59,NE_white,551
7cee73b7-3a5d-48dd-97e6-243890396aed,FL_pink,557
e88dfc6e-a04f-433f-9c09-f98ed52db92b,TN_black,653
cc37a8b5-afc7-4373-aed5-f689387017fb,WA_brown,820
b145987b-83f3-4019-858a-dfd20c082de9,VA_red,711
4ecd6d43-ccaa-4a47-8ab6-0488cbbe6d12,HI_brown,69
4c100ede-894c-4016-8b33-50db04e9b964,MT_green,530
599122e5-afe2-453f-a1c8-6c5f664b8f37,MD_purple,198
957343b2-87c6-495a-abf5-16e528faffa7,NE_red,704
80d9818d-1f9c-4828-a5c4-4835ad06c0a1,KY_black,939
8e089f95-545b-43c3-8fd1-d3a73ad13501,ND_green,577
72dd910d-724a-491f-9393-4bda49e38f21,MA_orange,721
8db871f7-dae7-47a3-ba6f-d775da1608c5,OR_purple,388
8abd2c38-3c6f-42d0-8a81-f2d111cb7eef,OK_red,175
b838efc5-86e1-4250-955b-1577da64b384,KS_red,748
1296eb75-f21b-4d69-bb52-03cbc14c0994,AL_orange,202
67f37b3b-6b8c-4b3d-b35a-611e5db1e088,AR_blue,108
de89e515-26f9-4c18-b3a3-2cbf20738a4f,TX_brown,757
849ea8e9-48f0-4d33-8db1-00a533370e89,OR_brown,447
66c0da8a-0fcb-4e45-9712-3d7e313b900e,RI_brown,327
b836879b-d743-427a-acbd-ac6ae1f433e0,TX_pink,480
bf46de25-26d5-4fbb-9a75-1dea29536959,NV_white,17
810696c0-ea44-494c-a207-043d196bbc4b,AR_purple,540
125e194e-07fa-4b54-a04a-8a3f66f6125b,GA_brown,117
782a4a42-43f7-43eb-a3f7-658e95db3e48,IN_purple,387
5930784d-8ef6-4922-9c16-0f3355ead833,MD_red,29
e8156a93-bb61-43df-bb2f-d8d92adb21d5,PA_pink,753
cd59a997-2c32-4fdd-b1d6-2d7917f8b61e,CO_black,991
4c1e1961-02af-4d4f-9e84-d19fba77b70e,WA_pink,531
60892c80-4353-40f6-bf20-7fcc5026f106,DC_brown,761
710d33a3-bc52-4c8f-876a-5b562cc887c7,WY_orange,379
bcd66369-48da-4573-8853-8ef4a1dbbbd2,KS_green,294
dbcf991f-f9de-451e-8d52-6afaa529e126,NJ_red,812
19b583f3-3dce-436b-bbf2-42016399b398,TX_white,539
4ae5a834-aeb3-49e8-8ca1-c665970ace7c,NM_red,943
26386f6d-fbb8-4183-aaf4-e1d9b8593d25,PA_blue,352
1e7efd19-8aa6-4d67-bab8-8ef03e67e361,MO_red,635
b2dfe716-1e9a-479a-bb64-65828c02d352,HI_black,159
1ffc6cbc-c3c1-44ba-ad1b-dc32eb8501ed,WA_black,624
ffaaddf4-f877-4463-8903-8984891ad815,ME_orange,715
5c16de93-17f5-46ec-84bf-a3f7393d0b8d,VT_purple,637
b5f506f8-e973-43d0-a90d-4ca9ae276cf2,MN_pink,988
759c66ed-376c-4279-ace6-03c25fc87d00,AR_pink,275
262ffa3c-2074-4eab-970c-f0a1ce66aaa3,NM_white,727
cfda099d-903e-4592-be7f-06c154b0cc52,LA_green,265
ec22a059-69e0-4b2a-a4cd-9bc1b0cb2052,AK_brown,672
3366a41b-a539-45de-94b3-de9c3d73d4e5,IL_black,981
98bbdb64-5b87-4e8e-b613-42bbcd21247c,VA_purple,654
c2789ac2-604d-4fb8-858a-e7bcbaa7e1b9,CT_white,674
71297664-8c9a-42b3-8797-73275819430d,UT_brown,425
59ba7306-119c-46ba-a3be-90f03285c975,CA_orange,217
20788286-05e9-42fa-b03d-8f9a79433188,IA_orange,93
d08d9995-e90a-41f0-9dd0-0ce7f0024fd4,AR_pink,521
6af7fa68-7481-4ec5-85e9-d7091111d800,FL_blue,816
85994ae8-954d-47d8-b9b3-e63b552ed186,AL_green,604
31b60dd2-0b74-4231-ac64-be3ac92de893,IA_pink,57
711ae042-2e7a-46c9-95df-2843eab51c63,AR_black,624
dccb1849-a3e8-4078-9f17-691368a84968,KS_green,184
661d62f0-075b-476d-849b-0d90e5910134,AL_red,242
e2e7d400-952b-49f8-a45e-fa2099603db3,VT_green,500
11a12ea0-f6ff-47eb-92fc-0d338c0b8a63,KY_white,812
213c0a27-0491-4184-b11e-00e03ad489b8,MT_pink,637
ca5c28ce-2a88-41da-8250-2c08ae7e70a2,MA_green,216
c4a8c65f-9a4d-4d6a-852d-d102747173ff,NE_white,614
afd5ce40-10e4-4146-abd7-4d98d2ab67b9,VT_brown,546
790b6936-97db-4c4d-bf19-779f16e40d77,IA_blue,291
82732a84-074f-427f-a4b8-e5c3654e517e,NE_orange,337
fe58ef32-3edb-4805-b20d-49110cbc04a2,MT_red,991
1ca6752c-7194-4985-8d5a-2fe0a4fda462,ME_black,83
27391807-cf62-4573-8ef6-7d4f80276174,VT_purple,477
d9cff3fe-50db-4d91-b7a7-dbf7d58f3b3b,CA_purple,116
931d084a-1e2f-4ee2-bb5e-cccb1393b913,CT_white,542
b1f9b5e1-988c-44f3-ad57-9c8b83c56dac,KY_black,319
7684d794-b913-416b-b0c6-3d07ed5c71cc,PA_white,665
4df3bfee-09ca-4690-9219-07ff17065c22,ID_blue,755
99812330-dae9-4ee6-8ff0-4eaf16b3296b,NE_green,66
db8ad40b-40d1-4b35-9d64-336bb822ca5d,NY_purple,418
7471f966-b835-4ada-b5a7-663f7ceac806,KY_green,351
6bc897cf-a35a-4b9f-a0d6-687a71610100,OK_orange,446
6518f765-b3c2-45f2-8bbb-f2b32d35df19,WA_orange,632
bb3ad01c-1c92-4c1d-9c88-837db8a6bfd4,MT_orange,455
e4901f67-11a1-461a-ae77-de8a432057c0,VA_green,851
670858be-f4ff-4507-b13f-3761fd9b2796,MO_black,750
f2000b48-227d-4b20-8fbc-d1a6ad46a9f8,LA_white,81
e92a217d-b2a5-49fb-aa0d-34cb9e5937d6,UT_blue,115
31315c68-3bfe-483c-92c6-146fa2906199,TX_red,671
303c9059-c14b-489e-b45a-8d097d762b0e,AL_black,945
615f6395-4143-4009-9d49-9923814ab15b,AR_brown,355
d91585da-7c67-477b-b577-2a2e4c52a19f,ND_red,418
71f60b2c-947b-46dc-9d10-984350f5fe2a,FL_orange,549
8e9e284a-74d3-4035-9318-f1b37927c655,NV_blue,494
0b6bf6b3-529d-488e-b474-b8162bc93b4a,ME_purple,886
95d5f9a9-1529-49b3-ba21-847b32baa461,ID_green,877
37983a20-5d78-4ec4-a6e7-ceea710c7598,MS_orange,244
959e7d50-5e08-4ac1-b557-9100dd0e697c,CT_orange,406
ab8edd64-4efa-4356-9acf-0f538024e110,IN_pink,234
5b38393f-70e5-484a-af7f-99678939a6e0,MN_pink,844
ab18e1b4-680c-465e-bafe-00589a57063b,FL_purple,383
5ef694f6-795a-48f3-868f-adb9b8e24f88,HI_green,667
6770b154-367c-4be7-808d-8fecb7401a43,CT_green,236
03336d78-528c-43fb-a9e4-1744b3e54c85,PA_black,131
ce8db2f2-84b7-4c55-a5f5-4c6b04698557,DC_black,108
ac7dcde3-3391-4704-86fa-b22304145c64,NC_green,863
0b6ed2c7-80cb-4795-b026-1d978ad6b52e,CT_black,281
19fb81ab-4712-4ad0-b6be-9d7314fba054,TX_blue,835
8a8404cc-fa6b-4f09-9fad-73f8165c68ae,FL_brown,191
507191b3-d966-4815-b4cb-a79bb679b1f4,IA_orange,928
a850fac1-b701-4fa8-a33b-67c1d40ce28e,WV_green,192
924dac7c-e8f9-4b53-93ae-4c8697a2f25e,LA_red,901
2a50f1bd-43ad-4140-acad-11dda99b9f2c,MS_orange,472
4050f008-5c0f-4373-87d8-e05b4972d21f,NY_black,547
abd188f7-fb3f-4c90-9a2b-99f13a0faa3b,CO_orange,806
fefda10c-926e-4dce-a88d-732a2a8dc43f,NH_white,581
518b6078-ad36-42a7-9c97-71317b947f8f,KS_orange,616
661fb7da-f57e-4ca5-920f-6eccc755503c,OK_pink,739
d21427d7-3de1-4b42-8ba3-dc05f0d01a49,AK_purple,706
eb37609a-2323-4f12-a324-e146a403838a,SC_red,104
170c41af-7164-43da-96d9-932e09482ab9,AZ_purple,388
9bfef449-cf57-4fb2-99f1-75000483d8d5,HI_black,191
405d0e7c-3ef4-4802-8aa8-51dd6266b4b3,PA_orange,801
83b9c7da-a6a4-4377-9c17-d0d228f00323,ID_purple,430
6d6074a8-68df-4733-9bfc-a9b23a2c3526,AR_blue,453
49f95636-97e2-46fe-84dd-62fca4ae5adc,UT_orange,918
38a6320a-a1d8-4551-bb15-cc734fa9f852,MN_white,653
5f61f6c5-a7a8-4a46-851a-33fb56e47717,NJ_orange,522
8b653f53-5c41-4450-9bc0-1797b4459811,MA_green,589
99f693d9-e1d0-4e53-ad7f-0af1539487da,MO_purple,38
89741a0d-e823-4aa0-9970-7af0ec35e29e,IL_red,87
a0ed1672-60ef-473b-b691-f0a744d91c7c,MO_blue,478
c23ede83-a20f-43d1-80a3-2e27957c8a3d,FL_orange,186
70afd047-74e1-4627-862e-e1a2e8ff47f2,WI_black,231
7a01d0b8-5a95-482d-9afa-79ec1a49fd72,TX_purple,778
c2c62c37-1ff6-4239-b2b3-9db8770a0eb9,NJ_orange,652
efff2a8d-601b-4031-851b-1733ea34859e,TX_red,842
1e92ced4-b6f7-487a-83e0-a8a34dd43541,AK_black,94
39102e98-fd0b-4c7d-8b27-778faed809b2,SD_green,711
03008aae-c53d-4638-80aa-813fc76b74e5,MI_purple,724
15610dc4-d8b8-4fba-a8db-dfe65180054c,NH_pink,147
26a10907-01c5-4afc-9229-8df3a999e0e3,FL_black,292
6c0d1950-2882-4f54-a802-37691920c2d5,CO_pink,838
a2b68f18-2cf1-4f1a-9eec-a1b32a1cefdb,CA_black,440
f7864b2a-ba95-405a-815f-c8ae4d80d92a,NE_pink,366
e844aec2-34ed-489e-b0a3-71328d861ceb,MS_white,212
81c5cbf4-c4f1-41a7-b1ae-41821a47803e,TN_blue,368
f560b48b-7ecf-44e4-b090-62f759846771,AZ_green,871
edd941b7-bff2-4691-aa68-a56481feefa7,CT_green,304
01a239f2-3c4f-4e9b-bd67-0e335d8e843b,NC_red,621
06ea262f-1887-460b-bdcf-dbf89918e792,MN_red,796
1a260302-0ab0-4c3f-a86b-bbadd313a7be,MT_green,968
60100044-bc76-4c56-b9aa-d8708ef80d85,RI_red,828
cb1edaee-a074-4d61-9f1b-ac10bac5f556,DC_orange,954
41f2511c-6ab6-4bcf-a742-b6fb822b009c,MO_purple,112
73f20d11-8f69-4668-a88b-65ac51bc04b3,NH_green,941
351ab280-812e-4c3d-8f1a-50e746c505a9,WA_purple,520
9bfaa813-08d2-4798-8108-4fbdb19bccea,CO_red,692
0e371570-f27f-462a-8e4e-f37e80f84cc7,NM_orange,798
98158623-b02c-477e-9142-ad0ac1a02a05,TN_purple,988
adcfe37c-f375-40c6-85e2-75ec0c1253dc,TN_orange,395
6dbc9a6e-bfae-4bce-8535-8c370ced64ce,AL_blue,128
36233efb-9210-436f-b6c3-f133b7d717c4,TX_green,417
eee2ec29-d059-4891-a8d7-b1d15906500b,GA_black,46
3fd437c9-e2dd-42ec-9aab-ef4e5369dd88,AL_blue,815
bf06cf85-6c9d-4ce7-99e1-01d9639955ea,MS_orange,40
05575da5-32b0-4d74-8737-7f5924d7c6e1,CO_pink,366
04542c7d-eae5-4ec0-9e53-3cc1cbdcdf57,IA_black,752
7a5069c2-82da-4ace-8b96-b6cbb6510c01,MA_black,915
56fddfaa-468c-425e-902a-3b83475d8543,OH_red,95
b9f36946-67ed-4535-99e1-1ffec5eeec10,VT_orange,637
a388f423-cc3a-447e-8d4a-d0c9d35d843e,ND_purple,318
102ca12d-768f-4da3-b27c-3ecef260fb76,DE_white,922
0063ac5f-58c3-4b9d-b143-ba46a18abc56,DE_red,256
51c5d530-eb82-4d70-ac39-e9d29a2c15c5,GA_green,24
81e2069f-9555-4982-818d-14f6379fade3,TX_black,530
86ca9672-7bd9-4250-8418-4dcb7d9e8074,CA_green,286
d7ea60cc-6622-4b59-8011-16a971aad302,CO_green,568
4738b02a-40dc-428c-a070-66f02b89657c,WY_white,884
5124422d-ae8f-445e-acf5-c8063e22fcc8,RI_brown,767
bf45b499-23be-41d2-a911-137994ec68cd,WV_blue,292
176f6934-b312-465d-ad93-428dc1b48687,MI_purple,460
1249f84a-7755-44f4-a04c-ef19efcd22a4,OK_purple,181
f2ec5e21-55af-493d-9964-14bb66579fa1,AR_pink,248
d8e11f2f-db7d-4877-a41c-3c4fa8b432f4,DC_brown,148
91353c5b-9375-41b9-867e-2a82c75ed243,UT_red,771
